file,id,sku,brand,name
"electric-fireplaces-scraped.json","","CMB-CAM50RECWMEF-1BLK","Cambridge","Cambridge 50 Inch Recessed or Wall Mount Electric Fireplace with Crystals"
"electric-fireplaces-scraped.json","","HLM-FE1119656","SEI","SEI 54 Inch Hollesborne Electric Fireplace with Media Storage"
"electric-fireplaces-scraped.json","","HLM-FC9362","SEI","SEI 46 Inch Seneca Color Changing Electric Fireplace with Faux Stone Surround"
"electric-fireplaces-scraped.json","","LST-FP2043","LifeSmart","LifeSmart Large Square Freestanding Faux Stone Infrared Electric Fireplace with Mantel"
"electric-fireplaces-scraped.json","","HLM-FR9285","SEI","SEI 45 Inch Cartwright Corner Convertible Electric Fireplace"
"electric-fireplaces-scraped.json","","HLM-FE9285","SEI","SEI 45 Inch Cartwright Electric Fireplace with Corner Mission Oak Mantel"
"electric-fireplaces-scraped.json","","CMB-CAM42WMEF-1BLK","Cambridge","Cambridge 42 Inch Color-Changing Wall Mount Linear Electric Fireplace"
"electric-fireplaces-scraped.json","","HLM-FE8532","SEI","SEI 72 Inch Chantilly Electric Fireplace Mantel with Bookcase"
"electric-fireplaces-scraped.json","","DYN-DY-BFM82","Dynasty","Dynasty Fireplaces 82 Inch Allegro Smart Flush Mount or Built-In Linear Electric Fireplace"
"electric-fireplaces-scraped.json","","DYN-DY-BFM68","Dynasty","Dynasty Fireplaces 68 Inch Allegro Smart Flush Mount or Built-In Linear Electric Fireplace"
"electric-fireplaces-scraped.json","","CMB-CAM3437-1WHTLG3","Cambridge","Cambridge 34 Inch Sienna Electric Fireplace with Log Set and Console Mantel"
"electric-fireplaces-scraped.json","","LST-FP1215","LifeSmart","LifeSmart 3-Element Small Freestanding Infrared Electric Fireplace with Mantel and Faux Stone Accent"
"electric-fireplaces-scraped.json","","LST-FP1052-OAK","LifeSmart","LifeSmart 3-Element Small Oak Freestanding Infrared Electric Fireplace with Mantel"
"electric-fireplaces-scraped.json","","HLM-FR1137759","SEI","SEI 33 Inch Crittenly Contemporary Electric Fireplace with Gold Trim"
"electric-inserts-scraped.json","","JRH-EF10141","JR","JR Home 36 Inch ActiveFlame Pro Series Electric Fireplace Insert (Modern)"
"electric-inserts-scraped.json","","DYN-DY-FI40D","Dynasty","Dynasty Fireplaces Presto 2 Series 40 Inch Vent Free Electric Fireplace Insert"
"electric-inserts-scraped.json","","DYN-DY-FI35D","Dynasty","Dynasty Fireplaces Presto 2 Series 35 Inch Vent Free Electric Fireplace Insert"
"electric-inserts-scraped.json","","LDH-ZEF38VC","Litedeer","Litedeer Homes 38 Inch LiteStar Smart Electric Fireplace Insert (Modern)"
"electric-inserts-scraped.json","","LDH-ZEF32A","Litedeer","Litedeer Homes 32 Inch Litestar Smart Electric Fireplace Insert with Breathing Oak Logs (Modern)"
"electric-inserts-scraped.json","","DYN-DY-FI32D","Dynasty","Dynasty Fireplaces Presto 2 Series 32 Inch Vent Free Electric Fireplace Insert"
"electric-inserts-scraped.json","","LDH-ZEF38VCII","Litedeer","Litedeer Homes 30 Inch LiteStar Smart Electric Fireplace Insert (Modern)"
"electric-inserts-scraped.json","","SDZ-ZHS-449","SunnyDaze","SunnyDaze 23 Inch Black Heated Log Electric Fireplace Insert"
"electric-inserts-scraped.json","","LDH-ZEF33VC","Litedeer","Litedeer Homes 33 Inch LiteStar Smart Electric Fireplace Insert (Modern)"
"electric-inserts-scraped.json","","LDH-ZEF35A","Litedeer","Litedeer Homes 35 Inch Litestar Smart Electric Fireplace Insert with Breathing Oak Logs (Modern)"
"gas-fireplaces-scraped.json","","FRK-01FR0642","FireRock","FireRock 42 Inch Vent Free Lite Masonry Gas Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0048","FireRock","FireRock 48 Inch Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-BOSTON-36-LP-EI","Sierra","Sierra Flame 36 Inch Boston Linear Direct Vent Gas Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0348","FireRock","FireRock 48 Inch See-Through Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-AUSTIN-65G-NG-DELUXE","Sierra","Sierra Flame 65 Inch Direct Vent Linear Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-TOSCANA58-NG","Sierra","Sierra Flame 58 Inch Toscana Peninsula Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-BENNETT-45-NG","Sierra","Sierra Flame 45 Inch Bennett Series Direct Vent Linear Fireplace"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-DELUXE-NG","Sierra","Sierra Flame 36 Inch Newcomb Deluxe Series Direct Vent Linear Fireplaces"
"gas-fireplaces-scraped.json","","FRK-01FR0248","FireRock","FireRock 48 Inch Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-STANFORD-55G-NG-DELUXE","Sierra","Sierra Flame 55 Inch Stanford Series Direct Vent Linear Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0330","FireRock","FireRock 30 Inch See-Through Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0536","FireRock","FireRock 36 Inch Rumford Style Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0860","FireRock","FireRock 60 Inch Linear Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-STANFORD-55G-LP-DELUXE-STANFORD-SUR-SS","Sierra","Sierra Flame 55 Inch Stanford Deluxe Linear Direct Vent Gas Fireplace with Decorative Surround"
"gas-fireplaces-scraped.json","","SFL-VIENNA40-NG","Sierra","Sierra Flame 40 Inch Vienna Direct Vent Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-TOSCANA38-NG","Sierra","Sierra Flame 38 Inch Toscana Peninsula Gas Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1042","FireRock","FireRock 42 Inch California Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0548","FireRock","FireRock 48 Inch Rumford Style Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-PALISADE-36-NG","Sierra","Sierra Flame 36 Inch Palisade Series Direct Vent See-Thru Linear Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0042","FireRock","FireRock 42 Inch Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0036","FireRock","FireRock 36 Inch Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1230","FireRock","FireRock 30 Inch Arched Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0542","FireRock","FireRock 42 Inch Rumford Style Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-EMERSON-48-DELUXE-NG","Sierra","Sierra Flame 48 Inch Emerson Series See-Thru Slim Linear Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1048","FireRock","FireRock 48 Inch California Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","PTS-MBW-18","Real","Real Fyre 18 Inch Mountain Birch Vented Gas Log Set"
"gas-fireplaces-scraped.json","","FRK-01FR0230","FireRock","FireRock 30 Inch Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0736","FireRock","FireRock 36 Inch Straight Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-AUSTIN-65G-NG-DELUXE-AUSTIN-CLEAN-BLK","Sierra","Sierra Flame 65 Inch Austin Deluxe Linear Direct Vent Gas Fireplace with Surround"
"gas-fireplaces-scraped.json","","SFL-VIENNA60-NG","Sierra","Sierra Flame 60 Inch Vienna Direct Vent Gas Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0060","FireRock","FireRock 60 Inch Conventional Oversized Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1242","FireRock","FireRock 42 Inch Arched Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1030","FireRock","FireRock 30 Inch California Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1036","FireRock","FireRock 36 Inch California Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0336","FireRock","FireRock 36 Inch See-Through Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0742","FireRock","FireRock 42 Inch Straight Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0730","FireRock","FireRock 30 Inch Straight Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR1236","FireRock","FireRock 36 Inch Arched Outdoor Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0242","FireRock","FireRock 42 Inch Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0530","FireRock","FireRock 30 Inch Rumford Style Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0636","FireRock","FireRock 36 Inch Vent Free Lite Masonry Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-BENNETT-45-LP-BENNETT-CLEAN-BLK","Sierra","Sierra Flame 45 Inch Bennett Linear Direct Vent Gas Fireplace with Surround"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-NG","Sierra","Sierra Flame 36 Inch Newcomb Series Direct Vent Linear Fireplaces"
"gas-fireplaces-scraped.json","","FRK-01FR0342","FireRock","FireRock 42 Inch See-Through Vented Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0442","FireRock","FireRock 42 Inch See Through Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0872","FireRock","FireRock 72 Inch Linear Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0072","FireRock","FireRock 72 Inch Conventional Oversized Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0430","FireRock","FireRock 30 Inch See-Through Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-TOSCANA48-NG","Sierra","Sierra Flame 48 Inch Toscana Peninsula Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-LYON48-NG","Sierra","Sierra Flame 48 Inch Four-Sided See Through Natural Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-PALISADE-36-DELUXE-LP","Sierra","Sierra Flame 36 Inch Palisade Deluxe See-Through Linear Direct Vent Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-STANFORD-55G-LP-DELUXE-STANFORD-CLEAN-BLK","Sierra","Sierra Flame 55 Inch Stanford Deluxe Linear Direct Vent Gas Fireplace with Surround"
"gas-fireplaces-scraped.json","","SFL-STANFORD-55G-LP-DELUXE-STANFORD-SB","Sierra","Sierra Flame 55 Inch Stanford Deluxe Linear Direct Vent Gas Fireplace with Basic Trim"
"gas-fireplaces-scraped.json","","FRK-01FR0030","FireRock","FireRock 30 Inch Conventional Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0436","FireRock","FireRock 36 Inch See-Through Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-DELUXE-LP-NEWCOMB-CLEAN-BLK","Sierra","Sierra Flame 36 Inch Newcomb Deluxe Linear Direct Vent Gas Fireplace with Surround"
"gas-fireplaces-scraped.json","","SFL-BENNETT-45-LP-BENNETT-SB","Sierra","Sierra Flame 45 Inch Bennett Linear Direct Vent Gas Fireplace with Basic Trim"
"gas-fireplaces-scraped.json","","AFD-073-02-A-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed Body and 16 Inch Rectangle Bullnose Hearth"
"gas-fireplaces-scraped.json","","FRK-01FR0448","FireRock","FireRock 48 Inch See Through Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","FRK-01FR0236","FireRock","FireRock 36 Inch Vent Free Masonry Fireplace"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-LP-NEWCOMB-36-SURR-BLK-SCR","Sierra","Sierra Flame 36 Inch Newcomb Linear Direct Vent Gas Fireplace with Black Surround"
"gas-fireplaces-scraped.json","","SFL-AUSTIN-65G-NG-DELUXE-AUSTIN-SB","Sierra","Sierra Flame 65 Inch Austin Deluxe Linear Direct Vent Gas Fireplace with Basic Trim"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-DELUXE-LP-NEWCOMB-36-SURR-BLK-SCR","Sierra","Sierra Flame 36 Inch Newcomb Deluxe Linear Direct Vent Gas Fireplace with Black Surround"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-LP-NEWCOMB-36-SURR-SS-SCR","Sierra","Sierra Flame 36 Inch Newcomb Linear Direct Vent Gas Fireplace with Stainless Steel Surround"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-NG-NEWCOMB-SURR-BLK-SCR","Sierra","Sierra Flame 36 Inch Newcomb Linear Direct Vent Gas Fireplace with Surround and Safety Screen"
"gas-fireplaces-scraped.json","","SFL-VIENNA50-NG","Sierra","Sierra Flame 50 Inch Vienna Direct Vent Gas Fireplace"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-DELUXE-LP-NEWCOMB-SURR-BLK-SCR","Sierra","Sierra Flame 36 Inch Newcomb Deluxe Linear Direct Vent Gas Fireplace with Safety Barrier"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-DELUXE-LP-NEWCOMB-36-SURR-SS-SCR","Sierra","Sierra Flame 36 Inch Newcomb Deluxe Linear Direct Vent Gas Fireplace with Stainless Steel Surround"
"gas-fireplaces-scraped.json","","SFL-NEWCOMB-36-LP-NEWCOMB-CLEAN-BLK","Sierra","Sierra Flame 36 Inch Newcomb Linear Direct Vent Gas Fireplace with Surround"
"gas-fireplaces-scraped.json","","AFD-211-TA-N-BA-H8NC","American","American Fyre Designs 72 Inch Milan Tall Linear Outdoor Gas Fireplace - Fyrestarter Smart Ignition"
"gas-fireplaces-scraped.json","","AFD-073-01-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 16 Inch Radiused Bullnose Hearth"
"gas-fireplaces-scraped.json","","AFD-211-LO-N-BA-H8NC","American","American Fyre Designs 72 Inch Milan Low Linear Outdoor Gas Fireplace - Fyrestarter Smart Ignition"
"gas-fireplaces-scraped.json","","AFD-211-LO-N-BA-M8NC","American","American Fyre Designs 72 Inch Milan Low Linear Outdoor Gas Fireplace - Flame Sense Manual Ignition"
"gas-fireplaces-scraped.json","","AFD-073-01-H-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed 16 Inch Radiused Bullnose Hearth"
"gas-fireplaces-scraped.json","","AFD-818-05-H-CB-RBC","American","American Fyre Designs Grand Phoenix Freestanding Vented Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-117-05-A-CB-RBC","American","American Fyre Designs Phoenix Freestanding Vent Free Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-073-01-A-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed Body and 16 Inch Radiused Bullnose Hearth"
"gas-fireplaces-scraped.json","","AFD-073-01-A-BA-RBC","American","American Fyre Designs Mariposa Freestanding Vented Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-173-05-N-CB-RBC","American","American Fyre Designs Mariposa Freestanding Vent Free Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-017-05-A-WA-RBC","American","American Fyre Designs Phoenix Freestanding Vented Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-073-04-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 4 Inch Roundover Bullnose Hearth"
"gas-fireplaces-scraped.json","","AFD-118-05-H-WA-RBC","American","American Fyre Designs Grand Phoenix Freestanding Vent Free Outdoor Gas Fireplace"
"gas-fireplaces-scraped.json","","AFD-211-TA-N-BA-M8NC","American","American Fyre Designs 72 Inch Milan Tall Linear Outdoor Gas Fireplace - Flame Sense Manual Ignition"
"gas-fireplaces-scraped.json","","AFD-073-02-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 16 Inch Rectangle Bullnose Hearth"
"gas-inserts-scraped.json","","SFL-ABBOT-30BL-DELUXE-NG","Sierra","Sierra Flame 30 Inch Abbot Deluxe Direct Vent Gas Fireplace Insert - Log Set"
"gas-inserts-scraped.json","","PTS-DVI-30M-01-32N","Real","Real Fyre 30 Inch mSeries Direct Vent Gas Fireplace Insert"
"gas-inserts-scraped.json","","SFL-ABBOT-30PG-DELUXE-NG","Sierra","Sierra Flame 30 Inch Abbot Deluxe Direct Vent Gas Fireplace Insert - Glass Media Set"
"outdoor-fireplaces-scraped.json","","STA-SA-36CN","Stone","Stone Age Manufacturing 36 Inch Contractor Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA-48CN","Stone","Stone Age Manufacturing 48 Inch Contractor Fireplace Kit"
"outdoor-fireplaces-scraped.json","","AFP-90209","Anywhere","Anywhere Fireplace Broadway Freestanding Vent Free Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0642","FireRock","FireRock 42 Inch Vent Free Lite Masonry Gas Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0048","FireRock","FireRock 48 Inch Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0348","FireRock","FireRock 48 Inch See-Through Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","REM-WM-34","Remii","Remii 33 Inch WM Smart Indoor/Outdoor Electric Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA-VER-UA","Stone","Stone Age Manufacturing 18 Inch Veranda DIY Outdoor Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA-24PS","Stone","Stone Age Manufacturing 24 Inch Patio Series Outdoor Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR0248","FireRock","FireRock 48 Inch Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0330","FireRock","FireRock 30 Inch See-Through Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA48","Stone","Stone Age Manufacturing 48 Inch Standard Fireplace Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0536","FireRock","FireRock 36 Inch Rumford Style Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0860","FireRock","FireRock 60 Inch Linear Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1042","FireRock","FireRock 42 Inch California Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA-24CN","Stone","Stone Age Manufacturing 24 Inch Contractor Outdoor Fireplace Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0548","FireRock","FireRock 48 Inch Rumford Style Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA36","Stone","Stone Age Manufacturing 36 Inch Standard Fireplace Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0042","FireRock","FireRock 42 Inch Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0036","FireRock","FireRock 36 Inch Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1230","FireRock","FireRock 30 Inch Arched Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0542","FireRock","FireRock 42 Inch Rumford Style Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1048","FireRock","FireRock 48 Inch California Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-045-11-A-WC-RBC","American","American Fyre Designs Vented Contractor&#039;s Fireplace with Moulding"
"outdoor-fireplaces-scraped.json","","FRK-01FR0230","FireRock","FireRock 30 Inch Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0736","FireRock","FireRock 36 Inch Straight Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","SFL-TAHOE-45-LP","Sierra","Sierra Flame 45 Inch Tahoe Outdoor Linear Vent Free Gas Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA36","Stone","Stone Age Manufacturing 36 Inch Zero Clearance Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA-36CN-ST","Stone","Stone Age Manufacturing 36 Inch Contractor See-Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0060","FireRock","FireRock 60 Inch Conventional Oversized Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA-24CN-ST","Stone","Stone Age Manufacturing 24 Inch Contractor See-Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA24-NB","Stone","Stone Age Manufacturing 24 Inch Standard Fireplace Kit without Firebrick"
"outdoor-fireplaces-scraped.json","","BIO-FIORENZO","Bio","Bio Flame 34 Inch Fiorenzo Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-FB-DS-38-16M-SILVER","Bio","Bio Flame 39 Inch See-Through Ethanol Fireplace with 16 Inch Burner"
"outdoor-fireplaces-scraped.json","","STA-SA-36PS","Stone","Stone Age Manufacturing 36 Inch Patio Series Outdoor Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR1242","FireRock","FireRock 42 Inch Arched Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1030","FireRock","FireRock 30 Inch California Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1036","FireRock","FireRock 36 Inch California Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0336","FireRock","FireRock 36 Inch See-Through Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0742","FireRock","FireRock 42 Inch Straight Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA36-5FB","Stone","Stone Age Manufacturing 36 Inch New Age Five Piece Firebox Kit"
"outdoor-fireplaces-scraped.json","","STA-NA48","Stone","Stone Age Manufacturing 48 Inch Zero Clearance Fireplace Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0730","FireRock","FireRock 30 Inch Straight Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-040-11-A-WC-RBC","American","American Fyre Designs Vented Contractor&#039;s Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR1236","FireRock","FireRock 36 Inch Arched Outdoor Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0242","FireRock","FireRock 42 Inch Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0530","FireRock","FireRock 30 Inch Rumford Style Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA-48CN-ST","Stone","Stone Age Manufacturing 48 Inch Contractor See-Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-NA42-5FB","Stone","Stone Age Manufacturing 42 Inch New Age Five Piece Firebox Kit"
"outdoor-fireplaces-scraped.json","","FRK-01FR0636","FireRock","FireRock 36 Inch Vent Free Lite Masonry Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-145-11-A-WC-RBC","American","American Fyre Designs Vent Free Contractor&#039;s Fireplace with Moulding"
"outdoor-fireplaces-scraped.json","","DRO-DE00401","Drolet","Drolet Bora Outdoor Wood Burning Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0342","FireRock","FireRock 42 Inch See-Through Vented Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0442","FireRock","FireRock 42 Inch See Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA-48PS","Stone","Stone Age Manufacturing 48 Inch Patio Series Outdoor Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR0872","FireRock","FireRock 72 Inch Linear Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA72","Stone","Stone Age Manufacturing 72 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","FRK-01FR0430","FireRock","FireRock 30 Inch See-Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0072","FireRock","FireRock 72 Inch Conventional Oversized Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-SA24","Stone","Stone Age Manufacturing 24 Inch Standard Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA48-NB","Stone","Stone Age Manufacturing 48 Inch Standard Fireplace Kit without Firebrick"
"outdoor-fireplaces-scraped.json","","FRK-01FR0030","FireRock","FireRock 30 Inch Conventional Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA36VF","Stone","Stone Age Manufacturing 36 Inch New Age Vent-Free Firebox"
"outdoor-fireplaces-scraped.json","","FRK-01FR0436","FireRock","FireRock 36 Inch See-Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFP-90296","Anywhere","Anywhere Fireplace 32 Inch Gramercy Indoor/Outdoor Freestanding Vent Free Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-02-A-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - Recessed Body and 16 Inch Rectangle Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-140-11-A-WC-RBC","American","American Fyre Designs Vent Free Contractor&#039;s Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-LORENZO-WM","Bio","Bio Flame 43 Inch Lorenzo Wall Mount Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","BIO-LORENZO-RC","Bio","Bio Flame 43 Inch Lorenzo Recessed Ethanol Fireplace"
"outdoor-fireplaces-scraped.json","","STA-NA60","Stone","Stone Age Manufacturing 60 Inch New Age Zero-Clearance Fireplace with Straight Lintel"
"outdoor-fireplaces-scraped.json","","STA-SA48-ST","Stone","Stone Age Manufacturing 48 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA24-ST","Stone","Stone Age Manufacturing 24 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA36-NB","Stone","Stone Age Manufacturing 36 Inch Standard Fireplace Kit without Firebrick"
"outdoor-fireplaces-scraped.json","","STA-NA42","Stone","Stone Age Manufacturing 42 Inch Zero Clearance Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-SA36-ST","Stone","Stone Age Manufacturing 36 Inch Standard See Through Fireplace Kit"
"outdoor-fireplaces-scraped.json","","STA-NA42VF","Stone","Stone Age Manufacturing 42 Inch New Age Vent-Free Firebox"
"outdoor-fireplaces-scraped.json","","FRK-01FR0236","FireRock","FireRock 36 Inch Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","FRK-01FR0448","FireRock","FireRock 48 Inch See Through Vent Free Masonry Fireplace"
"outdoor-fireplaces-scraped.json","","AFP-90240","Anywhere","Anywhere Fireplace 10 Inch Jupiter Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFP-90241","Anywhere","Anywhere Fireplace 8 1/2 Inch Neptune Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFP-90237","Anywhere","Anywhere Fireplace 13 Inch Saturn Stainless Steel Ethanol Gel Fuel Fireplace/Lantern"
"outdoor-fireplaces-scraped.json","","AFD-073-02-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 16 Inch Rectangle Bullnose Hearth"
"outdoor-fireplaces-scraped.json","","AFD-118-05-H-WA-RBC","American","American Fyre Designs Grand Phoenix Freestanding Vent Free Outdoor Gas Fireplace"
"outdoor-fireplaces-scraped.json","","AFD-073-04-N-BA-LBC","American","American Fyre Designs Vented Mariposa Fireplace - 4 Inch Roundover Bullnose Hearth"
