Title,Brand,Model_SKU,Current_Price,Original_Price,Product_URL,Image_URL,Description
Empire 36 Inch Tahoe Deluxe Direct Vent Fireplace - Millivolt,Empire,DVD36FP30N,$50,N/A,https://www.efireplacestore.com/cui-dvd36fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Create a comfortable and relaxing atmosphere in your home with Empire's Tahoe Deluxe <a href=""https://www.efireplacestore.com/direct-vent-fireplaces.html"">direct ven"
Superior 55 Inch DRL2000 Direct Vent Linear Gas Fireplace - IPI,Superior,DRL2055TEN,$50,N/A,https://www.efireplacestore.com/sup-drl2055ten.html,https://www.efireplacestore.com/images/Icon_Image/superior-45-drl2000-series-contemporary-natural-gas-direct-vent-linear-fireplace-103.gif,Superior marries reliability with efficiency in the DRL2000 Direct Vent Linear Gas Fireplace. The clean-face design and black powder coat effortlessly mesh with mode
Superior 45 Inch DRL2000 Series Contemporary Direct Vent Linear Fireplace,Superior,DRL2045TEN,$50,N/A,https://www.efireplacestore.com/sup-drl2045ten.html,https://www.efireplacestore.com/images/Icon_Image/superior-45-drl2000-series-contemporary-natural-gas-direct-vent-linear-fireplace-103.gif,N/A
Monessen 42 Inch Exacta Circulating Clean Face Vent Free Gas Fireplace Firebox,Monessen,BUF42A,$50,N/A,https://www.efireplacestore.com/mon-buf42a.html,https://www.efireplacestore.com/images/Icon_Image/monessen-32-inch-exacta-circulating-clean-face-vent-free-gas-firebox-39.gif,"With Monessen, you have a diverse lineup of <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplaces</a> to choose from. This Monessen 42 Inch Exacta Cir"
Empire 36 Inch Deluxe Tahoe Direct Vent Fireplace with Blower - Intermittent Pilot,Empire,DVD36FP71N,$50,N/A,https://www.efireplacestore.com/emp-dvd36fp71n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Top-quality materials go into the construction of every Empire <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplace</a>. You'll get efficient heating"
Monessen 36 Inch Exacta Circulating Clean Face Vent Free Gas Fireplace Firebox,Monessen,BUF36A,$50,N/A,https://www.efireplacestore.com/mon-buf36a.html,https://www.efireplacestore.com/images/Icon_Image/monessen-32-inch-exacta-circulating-clean-face-vent-free-gas-firebox-39.gif,"You can install a vent-free fireplace almost anywhere in your home. Do you want a fireplace in the bathroom? You can do that with Monessen.  <a href=""https://www.efi"
Empire 42 Inch Tahoe Deluxe Direct Vent Fireplace - Millivolt,Empire,DVD42FP30N,$50,N/A,https://www.efireplacestore.com/cui-dvd42fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Empire brings beauty and warmth to your home with the Tahoe Deluxe <a href=""https://www.efireplacestore.com/direct-vent-fireplaces.html"">direct vent fireplace</a>. T"
Majestic 32 Inch Quartz Top/Rear Direct Vent Gas Fireplace with IntelliFire Touch Ignition,Majestic,QUARTZ32IFTL,$50,N/A,https://www.efireplacestore.com/maj-quartz32iftl.html,https://www.efireplacestore.com/images/Icon_Image/majestic-32-inch-quartz-top-rear-direct-vent-gas-fireplace-with-intellifire-touch-ignition-37.gif,Change your home forever when you get your Majestic 32 Inch Quartz Direct Vent Fireplace with IntelliFire Touch Ignition. This beautiful bedroom approved and manufac
Empire 32 Inch Tahoe Deluxe Direct Vent Fireplace - Millivolt,Empire,DVD32FP30N,$50,N/A,https://www.efireplacestore.com/cui-dvd32fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Your fireplace becomes the star of your home with Empire's Tahoe. The Tahoe Deluxe <a href=""https://www.efireplacestore.com/direct-vent-fireplaces.html"">direct vent"
Superior 42 Inch VRT3500 Series Vent Free Gas Fireplace Firebox,Superior,VRT3542WS,$50,N/A,https://www.efireplacestore.com/cui-vrt3542ws.html,https://www.efireplacestore.com/images/Icon_Image/superior-36-vrt3500-series-vent-free-firebox-42.gif,"The VRT3500 universal vent-free <a href=""https://www.efireplacestore.com/fireplace-fireboxes.html"">firebox</a> offers a 28"" tall opening for an unobstructed view tha"
Majestic 42 Inch Quartz Top/Rear Direct Vent Gas Fireplace with IntelliFire Touch Ignition,Majestic,QUARTZ42IFTL,$50,N/A,https://www.efireplacestore.com/maj-quartz42iftl.html,https://www.efireplacestore.com/images/Icon_Image/majestic-32-inch-quartz-top-rear-direct-vent-gas-fireplace-with-intellifire-touch-ignition-37.gif,Change your home forever when you get your Majestic 36 Inch Quartz Direct Vent Fireplace with IntelliFire Touch Ignition. Choose from propane and natural gas options
Empire 32 Inch Tahoe Deluxe Direct Vent Fireplace with Blower - Millivolt,Empire,DVD32FP31N,$50,N/A,https://www.efireplacestore.com/cui-dvd32fp31n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,Empire deluxe fireplaces are built for the convenience of the user. This Empire Tahoe Deluxe Direct Vent Fireplace has a tempered glass front and automatic blower. T
Empire 42 Inch Breckenridge Deluxe Vent Free Flush Gas Fireplace Firebox,Empire,VFD42FB0F,$50,N/A,https://www.efireplacestore.com/cui-vfd42fb0f.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfd32fb0f-1707338046_3987.jpg,"This 42"" flush <a href=""https://www.efireplacestore.com/fireplace-fireboxes.html"">firebox</a> is for use only with vent free gas log sets. The unit is light and inst"
Empire 48 Inch Tahoe Deluxe Direct Vent Fireplace - Millivolt,Empire,DVD48FP30N,$50,N/A,https://www.efireplacestore.com/cui-dvd48fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Empire provides an excellent choice for <a href=""https://www.efireplacestore.com/direct-vent-fireplaces.html"">a direct vent gas fireplace</a> with the Tahoe Deluxe."
Empire 36 Inch Breckenridge Deluxe Louvered Vent Free Fireplace Firebox,Empire,VFD36FB0L,$50,N/A,https://www.efireplacestore.com/cui-vfd36fb0l.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfd32fb0l-1745612239_9292.jpg,N/A
Empire DVD36FP70N Tahoe Deluxe Direct Vent Fireplace,Empire,DVD36FP70N,$50,N/A,https://www.efireplacestore.com/cui-dvd36fp70n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,What could be better than an evening spent relaxing by your own fire? Relaxing next to the Empire DVD36FP70N Tahoe Luxury Direct Vent Fireplace knowing that you won'
Monessen 42 Inch Artisan Vent Free Linear Gas Fireplace - 34K BTU,Monessen,BU,$50,N/A,https://www.efireplacestore.com/mon-avfl42nif-bu.html,https://www.efireplacestore.com/images/Icon_Image/artisan-1739294138_6929.png,"Upgrade your living space with the Monessen 42 Inch Artisan Vent Free Linear Gas Fireplace. This sleek and stylish <a href=""https://www.efireplacestore.com/fireplace"
Empire 36 Inch Tahoe Premium Direct Vent See Through Fireplace,Empire,DVP36SP32EN,$50,N/A,https://www.efireplacestore.com/cui-dvp36sp32en.html,https://www.efireplacestore.com/images/Icon_Image/empire-tahoe-premium-direct-vent-natural-gas-see-thru-fireplace-36-dvp-36-sp32en-169.gif,"Fireplaces reveal the personality and design sense of the homeowner, and Empire's Tahoe Premium see-through fireplace exudes elegance and sophistication. The hand-pa"
Empire 42 Inch Deluxe Tahoe Direct Vent Fireplace with Blower - Intermittent Pilot,Empire,DVD42FP71N,$50,N/A,https://www.efireplacestore.com/emp-dvd42fp71n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Your primary heating source now comes in a contemporary design thanks to Empire. Top-tier construction and a heating efficiency among the highest in the industry, an"
Empire 32 Inch Breckenridge Deluxe Vent Free Louvered Gas Fireplace Firebox,Empire,VFD32FB0L,$50,N/A,https://www.efireplacestore.com/cui-vfd32fb0l.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfd32fb0l-1745612239_9292.jpg,"This beautiful louvered <a href=""https://www.efireplacestore.com/fireplace-fireboxes.html"">firebox</a> will help you to create a lovely, inviting fire, and its insta"
Monessen 42 Inch Lo-Rider Clean Face Vent Free Gas Fireplace Firebox,Monessen,C,$50,N/A,https://www.efireplacestore.com/mon-lcuf42cr-c.html,https://www.efireplacestore.com/images/Icon_Image/monessen-32-inch-lo-rider-clean-face-vent-free-gas-firebox-39.gif,"With Monessen, you have a diverse lineup of <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplaces</a> to choose from. This Monessen 42 Inch Lo-Rider C"
Monessen 36 Inch Lo-Rider Clean Face See-Through Vent-Free Fireplace Firebox with Traditional Firebrick,Monessen,B,$50,N/A,https://www.efireplacestore.com/mon-lstf36-b.html,https://www.efireplacestore.com/images/Icon_Image/monessen-36-inch-lo-rider-clean-face-see-through-firebox-with-traditional-refractory-firebrick-33.gif,Give your home unique appeal with the help of Monessen. The Monessen 36 Inch Lo-Rider Clean Face See-Through Firebox with Traditional Refractory Firebrick is the per
Empire 30 Inch Boulevard Slim Line Vent Free Linear Gas Fireplace,Empire,VFSL30FP70N,$50,N/A,https://www.efireplacestore.com/emp-vfsl30fp70n.html,https://www.efireplacestore.com/images/Icon_Image/empire-boulevard-sl-vent-free-linear-gas-fireplace-electronic-ignition-30-inch-10-000-btus-vfsl30fp7010-72.gif,"When you are looking for <a href=""https://www.efireplacestore.com/fireplaces.html"">a fireplace</a> that is worth it, look no further than the Empire Boulevard SL Ven"
Majestic 36 Inch Quartz Top/Rear Direct Vent Gas Fireplace with IntelliFire Touch Ignition,Majestic,QUARTZ36IFTL,$50,N/A,https://www.efireplacestore.com/maj-quartz36iftl.html,https://www.efireplacestore.com/images/Icon_Image/majestic-32-inch-quartz-top-rear-direct-vent-gas-fireplace-with-intellifire-touch-ignition-37.gif,Change your home forever when you get your Majestic 36 Inch Quartz Direct Vent Fireplace with IntelliFire Touch Ignition. Choose from propane and natural gas options
Empire 32 Inch Breckenridge Deluxe Flush Face Vent Free Fireplace Firebox,Empire,VFD32FB0F,$50,N/A,https://www.efireplacestore.com/cui-vfd32fb0f.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfd32fb0f-1707338046_3987.jpg,"Creating an inviting hearth isn't easy, but it doesn't have to be the most challenging part of your home renovation. Empire's Breckenridge Deluxe Firebox provides a"
Empire 48 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFLB48FP90N,$50,N/A,https://www.efireplacestore.com/emp-vflb48fp90n.html,https://www.efireplacestore.com/images/Icon_Image/empire-48-vent-free-boulevard-linear-fireplace-with-thermostat-remote-and-barrier-intermittent-pilot-69.gif,"Whether you like a clean face or flush mount finish, both options are available with Empire's 48"" Boulevard vent-free <a href=""https://www.efireplacestore.com/linear"
Empire DVD42FP70N Tahoe Deluxe Direct Vent Fireplace,Empire,DVD42FP70N,$50,N/A,https://www.efireplacestore.com/cui-dvd42fp70n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,Would you like the comfort of a real wood fire with the convenience of a gas installation? Consider the Empire DVD42FP70N Tahoe Luxury Direct Vent Fireplace. This 42
Empire 48 Inch Boulevard Linear See-Through Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFLB48SP90N,$50,N/A,https://www.efireplacestore.com/emp-vflb48sp90n.html,https://www.efireplacestore.com/images/Icon_Image/empire-48-vent-free-boulevard-linear-see-thru-fireplace-with-thermostat-remote-and-barrier-intermittent-pilot-81.gif,"If you're searching for a sleek, contemporary <a href=""https://www.efireplacestore.com/linear-fireplaces.html"">linear fireplace</a> for your home, you should definit"
Empire Keystone 34 Inch Natural Gas Flush Front Deluxe B-Vent Fireplace - Millivolt,Empire,BVD34FP30FN,$50,N/A,https://www.efireplacestore.com/emp-bvd34fp30fn.html,https://www.efireplacestore.com/images/Icon_Image/empire-keystone-34-natural-gas-flush-front-deluxe-b-vent-fireplace-millivolt-66.gif,"When you think of fireplaces what comes to mind? For us it's Empire. The Empire Keystone 34"" Natural Gas Flush Front Deluxe B-Vent Fireplace -? Millivolt is a firepl"
Majestic Quartz 36 Inch Quartz Platinum Top/Rear Direct Vent Gas Fireplace with IntelliFire Touch,Majestic,QUARTZPLA36IL,$50,N/A,https://www.efireplacestore.com/maj-quartzpla36il.html,https://www.efireplacestore.com/images/Icon_Image/majestic-black-reflective-glass-panels-for-36-inch-quartz-platinum-gas-fireplaces-31.gif,"Are you in need of a fireplace that is well-constructed, beautiful, and capable of delivering plenty of heat to keep you comfortable all year long? If so, the Majest"
Superior 55 Inch DRL3500 Series Contemporary Linear Direct Vent Natural Gas Fireplace,Superior,DRL3555TEN,$50,N/A,https://www.efireplacestore.com/sup-drl3555ten.html,https://www.efireplacestore.com/images/Icon_Image/superior-55-inch-drl3500-linear-direct-vent-gas-fireplace-ipi-ignition-36.gif,N/A
Empire 32 Inch Vail Vent Free Gas Fireplace - Millivolt Pilot,Empire,VFPA32BP30LN,$50,N/A,https://www.efireplacestore.com/emp-vfpa32bp30ln.html,https://www.efireplacestore.com/images/Icon_Image/empire-32-vail-vent-free-fireplace-56.gif,"There is no veil on this Empire 32"" Vail Vent Free Fireplace - it's just a great unit through and through! This 32"" <a href=""https://www.efireplacestore.com/fireplac"
Buck Stove Model 42ZCBBXL Vent Free Gas Fireplace with Oak Logs,Buck,OLP,$50,N/A,https://www.efireplacestore.com/bsc-nv-42zcbbxl-olp.html,https://www.efireplacestore.com/images/Main_Image/buck-stove-36-inch-model-zcbbxl-vent-free-gas-fireplace-with-oak-logs-32.gif,"Buck Stove has a facility in Spruce Pine, North Carolina where it makes every product. This space gives you the classic Buck Stove hearth technology but crafted with"
Monessen 48 Inch Artisan Vent Free Linear Gas Fireplace,Monessen,AVFL48NIF,$50,N/A,https://www.efireplacestore.com/mon-avfl48nif.html,https://www.efireplacestore.com/images/Icon_Image/artisan-1739294138_6929.png,N/A
Empire DVD36FP31N Tahoe Deluxe Direct Vent Fireplace,Empire,DVD36FP31N,$50,N/A,https://www.efireplacestore.com/cui-dvd36fp31n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"If your space needs a little something to make it feel more like home, consider the Empire DVD36FP31N Tahoe Luxury Direct Vent Fireplace. This 36-inch unit vents to"
Empire 32 Inch Vail Vent Free Gas Fireplace with Blower - Millivolt Pilot,Empire,VFPA32BP31LN,$50,N/A,https://www.efireplacestore.com/emp-vfpa32bp31ln.html,https://www.efireplacestore.com/images/Icon_Image/empire-32-vail-vent-free-fireplace-56.gif,"Do you want to blow your guests away with an awesome <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplace</a>? Then consider the Empire 32"" Vail Vent"
Superior 60 Inch DRL4060 Direct Vent Linear Gas Fireplace,Superior,B,$50,N/A,https://www.efireplacestore.com/sup-drl4060ten-b.html,https://www.efireplacestore.com/images/Icon_Image/superior-60-inch-drl4060-direct-vent-linear-gas-fireplace-49.gif,"A Superior <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplace</a> puts you in the league with the best fire appliance manufacturers out there. You g"
Empire 48 Inch Premium Tahoe Direct Vent Fireplace with Blower - Intermittent Pilot,Empire,DVP48FP71N,$50,N/A,https://www.efireplacestore.com/emp-dvp48fp71n.html,https://www.efireplacestore.com/images/Icon_Image/empire-48-premium-tahoe-direct-vent-fireplace-with-blower-intermittent-pilot-50.gif,"Efficient heating at any time thanks to an Empire fireplace. Empire <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplaces</a> are not connected to the"
Empire 24 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFP24FP70L10N,$50,N/A,https://www.efireplacestore.com/cui-vfp24fp70l10n.html,https://www.efireplacestore.com/images/Icon_Image/empire-vfp24fp70l10n-vail-vent-free-fireplace-83.gif,The Empire VFP24FP70L10N Vail Vent-Free Fireplace is a 24 inch vent-free fireplace from Empire. The small size and vent free construction make this a great option fo
Empire 36 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFPA36BP70LN,$50,N/A,https://www.efireplacestore.com/emp-vfpa36bp70ln.html,https://www.efireplacestore.com/images/Icon_Image/empire-32-vail-vent-free-fireplace-56.gif,"There is no veil on this Empire 36"" Vail Vent Free Fireplace with Intermittent Pilot - it's just a great unit through and through! Coming in your choice of natural g"
Empire 26 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFD26FP70L10N,$50,N/A,https://www.efireplacestore.com/cui-vfd26fp70l10n.html,https://www.efireplacestore.com/images/Icon_Image/empire-vfd26fp70l10n-vail-vent-free-fireplace-60.gif,Are you looking to improve a room in your home by adding warmth and charm? Fireplaces are the perfect addition in any home. Empire Comfort Systems provides high-qual
Empire Tahoe Deluxe Clean Face Direct Vent Gas Fireplace with Remote-Ready Millivolt Controls - 36 Inch,Empire,DVCD36FP30,$50,N/A,https://www.efireplacestore.com/cui-dvcd36fp30.html,https://www.efireplacestore.com/images/Icon_Image/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44.gif,"You can get the exact fireplace you want even if you're looking for a fireplace you can install directly in a wall.  In fact, it can be something like this 36-Inch T"
Empire 42 Inch Breckenridge Deluxe Vent Free Louvered Gas Fireplace Firebox,Empire,VFD42FB0L,$50,N/A,https://www.efireplacestore.com/cui-vfd42fb0l.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfd32fb0l-1745612239_9292.jpg,"This deluxe 42"" louvered firebox is ideal for use with gas logs and requires no venting. Breckinridge presents <a href=""https://www.efireplacestore.com/fireplace-fir"
Empire 42 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,Empire,OP42FB2MF,$50,N/A,https://www.efireplacestore.com/emp-op42fb2mf.html,https://www.efireplacestore.com/images/Icon_Image/empire-36-carol-rose-outdoor-premium-firebox-with-flush-front-refractory-liner-85.gif,N/A
Empire DVD32FP70N Tahoe Deluxe Direct Vent Fireplace,Empire,DVD32FP70N,$50,N/A,https://www.efireplacestore.com/cui-dvd32fp70n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65.gif,"Create a cozy, warm environment in your home with the Empire DVD32FP70N Tahoe Deluxe Direct Vent Fireplace. This deluxe <a href=""https://www.efireplacestore.com/fire"
Monessen 32 Inch Exacta Circulating Clean Face Vent Free Gas Fireplace Firebox,Monessen,BUF32A,$50,N/A,https://www.efireplacestore.com/mon-buf32a.html,https://www.efireplacestore.com/images/Icon_Image/monessen-32-inch-exacta-circulating-clean-face-vent-free-gas-firebox-39.gif,The designs Monessen comes up with are versatile. You could stick this Monessen 32 Inch Exacta Circulating Clean Face Vent Free Gas Firebox in nearly any home and it
Empire 42 Inch Tahoe Premium Direct Vent Fireplace - Millivolt,Empire,DVP42FP30N,$50,N/A,https://www.efireplacestore.com/cui-dvp42fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-tahoe-premium-direct-vent-natural-gas-fireplace-with-intermittent-pilot-42-dvp42fp70n-89.gif,"The Empire Tahoe Premium <a href=""https://www.efireplacestore.com/direct-vent-fireplaces.html"">direct vent fireplace</a> offers you dependability, utility, and style"
Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),Empire,VFPC20IN73N,$50,N/A,https://www.efireplacestore.com/emp-vfpc20in73n.html,https://www.efireplacestore.com/images/Icon_Image/empire-vent-free-medium-innsbrook-fireplace-insert-fireplace-with-on-off-switch-liner-and-log-set-intermittent-pilot-90.gif,"It's tiny enough to fit in a cozy condo but efficient enough to warm an entire home. It's none other than Empire's new vent-free <a href=""https://www.efireplacestore"
Napoleon 42 Inch Ascent Premium Direct Vent Linear Gas Fireplace,Napoleon,BLP42NTE,$50,N/A,https://www.efireplacestore.com/npl-blp42nte.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-42-inch-ascent-premium-direct-vent-linear-gas-fireplace-1.gif,"The Napoleon Ascent Premium Direct Vent Linear Fireplace is a perfect addition to your home! This attractive <a href=""https://www.efireplacestore.com/fireplaces.html"
Empire Corner Cabinet Mantel with Base and 26 Inch Vail Vent Free Gas Fireplace- Intermittent Pilot,Empire,VFD26FP70L10N,$50,N/A,https://www.efireplacestore.com/emp-embc11suh-vfd26fp70l10n.html,https://www.efireplacestore.com/images/Icon_Image/empire-corner-cabinet-mantel-with-base-and-26-inch-vail-vent-free-gas-fireplace-intermittent-pilot-54.gif,N/A
Empire 36 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFLB36FP90N,$50,N/A,https://www.efireplacestore.com/emp-vflb36fp90n.html,https://www.efireplacestore.com/images/Icon_Image/empire-36-boulevard-linear-see-thru-vent-free-gas-fireplace-vflb36fp30-44.gif,"Empire has really outdone themselves with their new 36"" Boulevard vent-free <a href=""https://www.efireplacestore.com/linear-fireplaces.html"">linear fireplaces</a>. D"
Napoleon B30 Ascent Builder Series 30 Inch Direct Vent Fireplace - Electronic Ignition,Napoleon,B30NTRE,$50,N/A,https://www.efireplacestore.com/npl-b30ntre.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-b30-ascent-builder-series-30-direct-vent-fireplace-electronic-ignition-123.gif,"Here's another great fireplace product from Napoleon: the Napoleon B30 Ascent Builder Series 30"" Direct Vent Fireplace with Electronic Ignition. You'll love the slee"
Buck Stove Model 384 Vent Free Gas Heating Stove,Buck,DOORS,$50,N/A,https://www.efireplacestore.com/bsc-nv-3844lp-doors.html,https://www.efireplacestore.com/images/Icon_Image/buck-stove-model-384-vent-free-gas-stove-27.gif,You'll see state-of-the-art laser cutting tables and sophisticated manufacturing techniques in the Buck Stove factory. As the Buck Stove brand has risen in prominenc
Empire 36 Inch Vail Vent Free Gas Fireplace - Millivolt Pilot,Empire,VFPA36BP30LN,$50,N/A,https://www.efireplacestore.com/emp-vfpa36bp30ln.html,https://www.efireplacestore.com/images/Icon_Image/empire-32-vail-vent-free-fireplace-56.gif,"There is no veil on this Empire 36"" Vail Vent Free Fireplace - it's just a great unit through and through! This 36"" <a href=""https://www.efireplacestore.com/fireplac"
Majestic 42 Inch Reveal Open Hearth B-Vent Gas Fireplace,Majestic,RBV4842IT,$50,N/A,https://www.efireplacestore.com/maj-rbv4842it.html,https://www.efireplacestore.com/images/Icon_Image/majestic-36-inch-reveal-open-hearth-b-vent-gas-fireplace-51.gif,More than 100 years in the hearth industry has taught this company that quality trumps all else. Each Majestic 42 Inch Reveal Open Hearth B-Vent Gas Fireplace is eng
Empire 36 Inch Boulevard Linear Vent Free Gas Fireplace - Millivolt Pilot,Empire,VFLB36FP30N,$50,N/A,https://www.efireplacestore.com/emp-vflb36fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-36-boulevard-linear-see-thru-vent-free-gas-fireplace-vflb36fp30-44.gif,"With this sleek new Empire 36"" Boulevard Linear Gas Fireplace, you can make your home look stately. Its contemporary burner coupled with its extreme heating efficien"
Empire 48 Inch Boulevard Linear Vent Free Gas Fireplace - Millivolt Pilot,Empire,VFLB48FP30N,$50,N/A,https://www.efireplacestore.com/emp-vflb48fp30n.html,https://www.efireplacestore.com/images/Icon_Image/empire-48-vent-free-boulevard-linear-fireplace-with-thermostat-remote-and-barrier-intermittent-pilot-69.gif,Empire makes the fireplaces that make your guests say wow!  This 72-inch linear see-through vent-free gas fireplace gives your home that contemporary design you love
Napoleon B46 Ascent Builder Series 46 Inch Direct Vent Fireplace - Electronic Ignition,Napoleon,B46NTRE,$50,N/A,https://www.efireplacestore.com/npl-b46ntre.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-b46-ascent-builder-series-46-direct-vent-fireplace-electronic-ignition-138.gif,N/A
Monessen 36 Inch Lo-Rider Clean Face Vent Free Gas Fireplace Firebox,Monessen,C,$50,N/A,https://www.efireplacestore.com/mon-lcuf36cr-c.html,https://www.efireplacestore.com/images/Icon_Image/monessen-32-inch-lo-rider-clean-face-vent-free-gas-firebox-39.gif,The fireplace you've always wanted is waiting for you. This Monessen 36 Inch Lo-Rider Clean Face Vent Free Gas Firebox is designed to fit in with almost any home dec
Napoleon B46 Ascent Builder Series 46 Inch Direct Vent Fireplace - Millivolt,Napoleon,B46NTR,$50,N/A,https://www.efireplacestore.com/npl-b46ntr.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-b46-ascent-builder-series-46-direct-vent-fireplace-electronic-ignition-138.gif,"This Napoleon Ascent 46 Inch Direct Vent Gas Fireplace Millivolt - Millivolt Pilot will do its job and do it efficiently and effectively. After all, it's made by Nap"
Buck Stove 36 Inch Model ZCBBXL Vent Free Gas Fireplace with Oak Logs,Buck,OLP,$50,N/A,https://www.efireplacestore.com/bsc-nv-zcbbxl-olp.html,https://www.efireplacestore.com/images/Main_Image/buck-stove-36-inch-model-zcbbxl-vent-free-gas-fireplace-with-oak-logs-32.gif,You'll see state-of-the-art laser cutting tables and sophisticated manufacturing techniques in the Buck Stove factory. As the Buck Stove brand has risen in prominenc
Empire 60 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,Empire,VFLB60FP90N,$50,N/A,https://www.efireplacestore.com/emp-vflb60fp90n.html,https://www.efireplacestore.com/images/Icon_Image/empire-60-vent-free-boulevard-linear-fireplace-with-led-lighting-thermostat-remote-and-barrier-intermittent-pilot-99.gif,"Nothing says contemporary luxury like Empire's new 60"" vent-free <a href=""https://www.efireplacestore.com/linear-fireplaces.html"">linear fireplace</a>. The sleek des"
Empire 36 Inch Vail Premium Vent Free Propane Gas See-Through Fireplace,Empire,VFP36SP32EP,$50,N/A,https://www.efireplacestore.com/cui-vfp36sp32ep.html,https://www.efireplacestore.com/images/Icon_Image/cui-vfp36sp32en-1737154820_7615.jpg,"The Vail Premium Fireplace is a contemporary take on a classic <a href=""https://www.efireplacestore.com/fireplaces.html"">fireplace</a>. See-through walls allow you t"
Empire 36 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,Empire,OP36FB2MF,$50,N/A,https://www.efireplacestore.com/emp-op36fb2mf.html,https://www.efireplacestore.com/images/Icon_Image/empire-36-carol-rose-outdoor-premium-firebox-with-flush-front-refractory-liner-85.gif,"Bring style to your outdoor area with the Empire 36 inch stainless steel <a href=""https://www.efireplacestore.com/fireplace-fireboxes.html"">firebox</a>. This high-qu"
Empire 36 Inch Tahoe Premium Direct Vent Fireplace with Blower - Intermittent Pilot,Empire,DVP36FP71N,$50,N/A,https://www.efireplacestore.com/cui-dvp36fp71n.html,https://www.efireplacestore.com/images/Icon_Image/empire-dvp36fp31n-tahoe-premium-direct-vent-fireplace-99.gif,"Enhance the look of your home interior with an Empire DVP36FP71N Premium Direct Vent Fireplace. This inset <a href=""https://www.efireplacestore.com/fireplaces.html"">"
Empire OLL60FP12SN Carol Rose Outdoor Stainless Steel Linear Fireplace,Empire,OLL60FP12SN,$50,N/A,https://www.efireplacestore.com/cui-oll60fp12sn.html,https://www.efireplacestore.com/images/Icon_Image/empire-oll48fp12sn-carol-rose-outdoor-stainless-steel-linear-fireplace-82.gif,"Imagine hosting your family and friends around a lovely, <a href=""https://www.efireplacestore.com/outdoor-fireplaces.html"">outdoor fireplace</a>. You don't just have"
